Primary Item Number,Related Item Number
10735685,10735699.0
10735685,10735852.0
10735686,10735690.0
10735686,10735848.0
10735686,10735704.0
10735686,10735858.0
10735686,10913041.0
10735687,10735688.0
10735687,10735858.0
10735687,10735704.0
10735687,10911695.0
10735687,10735848.0
10735688,10735709.0
10735688,10735676.0
10735688,10735704.0
10735688,10735858.0
10735688,10735714.0
10735689,10735848.0
10735689,10735676.0
10735689,10735858.0
10735689,10735714.0
10735689,10735688.0
10735690,10735704.0
10735690,10735699.0
10735690,10735717.0
10735690,10735688.0
10735690,10735848.0
10735691,10735709.0
10735691,10735688.0
10735691,10735676.0
10735691,10735704.0
10735691,10735848.0
10735692,10735704.0
10735692,10735848.0
10735692,10735672.0
10735692,10735690.0
10735692,10735861.0
10735693,10735704.0
10735693,10735848.0
10735693,10735847.0
10735693,10735679.0
10735693,10755123.0
10735694,10735676.0
10735694,10735848.0
10735694,10735704.0
10735694,10735688.0
10735694,10735874.0
10735695,10735697.0
10735695,10735703.0
10735695,10735707.0
10735695,10755126.0
10735695,10735835.0
10735696,10735703.0
10735696,10735680.0
10735696,10735679.0
10735696,10735837.0
10735696,10911706.0
10735697,10735703.0
10735697,10735695.0
10735697,10755124.0
10735697,10735835.0
10735697,10734887.0
10735698,10735704.0
10735698,10913041.0
10735698,10735848.0
10735698,10735858.0
10735698,10734889.0
10735699,10735717.0
10735699,10735851.0
10735699,10735848.0
10735699,10911699.0
10735699,10735709.0
10735700,10735703.0
10735700,10735833.0
10735700,10755124.0
10735700,10735697.0
10735700,10735835.0
10735701,10735699.0
10735701,10735704.0
10735701,10735693.0
10735701,10735717.0
10735701,10755111.0
10735702,10735717.0
10735702,10735690.0
10735702,10735704.0
10735702,10735688.0
10735702,10735848.0
10735703,10735700.0
10735703,10735697.0
10735703,10735835.0
10735703,10755124.0
10735703,10735833.0
10735704,10735848.0
10735704,10735676.0
10735704,10735679.0
10735704,10735846.0
10735704,10735850.0
10735705,10735688.0
10735705,10735858.0
10735705,10911699.0
10735705,10735693.0
10735705,10735827.0
10735706,10735704.0
10735706,10735848.0
10735706,10735897.0
10735706,10735676.0
10735706,10735858.0
10735707,10735703.0
10735707,10735695.0
10735707,10735697.0
10735707,10734887.0
10735707,10911710.0
10735708,10735709.0
10735708,10735704.0
10735708,10735688.0
10735708,10913041.0
10735708,10735848.0
10735709,10735688.0
10735709,10911699.0
10735709,10735676.0
10735709,10735704.0
10735709,10735848.0
10735710,10735858.0
10735710,10735704.0
10735710,10735869.0
10735710,10735827.0
10735710,10735717.0
10735711,10911715.0
10735711,10735714.0
10735711,10735709.0
10735711,10735848.0
10735711,10735699.0
10735712,10735688.0
10735712,10735858.0
10735712,10735714.0
10735712,10735717.0
10735712,10911713.0
10735713,10735714.0
10735713,10735688.0
10735713,10911699.0
10735713,10735709.0
10735713,10913041.0
10735714,10735688.0
10735714,10735676.0
10735714,10735704.0
10735714,10735827.0
10735714,10735709.0
10735715,10735717.0
10735715,10735685.0
10735715,10735848.0
10735715,10735851.0
10735715,10735862.0
10735716,10735717.0
10735716,10735699.0
10735716,10735704.0
10735716,10735848.0
10735716,10735709.0
10735717,10735718.0
10735717,10735720.0
10735717,10735704.0
10735717,10735848.0
10735717,10735699.0
10735718,10735717.0
10735718,10735720.0
10735718,10735827.0
10735718,10735866.0
10735718,10755131.0
10735719,10735718.0
10735719,10735848.0
10735719,10735690.0
10735719,10735704.0
10735719,10755123.0
10735720,10735718.0
10735720,10735717.0
10735720,10735709.0
10735720,10735827.0
10735720,10735688.0
10735721,10735720.0
10735721,10735709.0
10735721,10735848.0
10735721,10735688.0
10735721,10735869.0
10735723,10735901.0
10735723,10735921.0
10735723,10755111.0
10735723,10735784.0
10735723,10911723.0
10735729,10755132.0
10735729,10735835.0
10735729,10735703.0
10735729,10755101.0
10735729,10735707.0
10735732,10735700.0
10735732,10735703.0
10735732,10734889.0
10735732,10735832.0
10735732,10755120.0
10735740,10735677.0
10735740,10735848.0
10735740,10735864.0
10735740,10735679.0
10735740,10735704.0
10735743,10735746.0
10735743,10735684.0
10735743,10735677.0
10735743,10755119.0
10735743,10735672.0
10735744,10735684.0
10735744,10735848.0
10735744,10735847.0
10735744,10735677.0
10735744,10735846.0
10735745,10735702.0
10735745,10735858.0
10735745,10735688.0
10735745,10735704.0
10735745,10735851.0
10735746,10735677.0
10735746,10735848.0
10735746,10735679.0
10735746,10735684.0
10735746,10735846.0
10735749,10735674.0
10735749,10735851.0
10735749,10735704.0
10735749,10755134.0
10735749,10735841.0
10735757,10735679.0
10735757,10735848.0
10735757,10735704.0
10735757,10735693.0
10735757,10913041.0
10735760,10735685.0
10735760,10735848.0
10735760,10735676.0
10735760,10735709.0
10735760,10735851.0
10735764,10735715.0
10735764,10735848.0
10735764,10735704.0
10735764,10735858.0
10735764,10735918.0
10735769,10735914.0
10735769,10735874.0
10735769,10735913.0
10735769,10735777.0
10735769,10735817.0
10735770,10735769.0
10735770,10735777.0
10735770,10735913.0
10735770,10735914.0
10735770,10735817.0
10735775,11136857.0
10735775,11136851.0
10735775,10735777.0
10735775,10735817.0
10735775,10735815.0
10735776,10735815.0
10735776,10911710.0
10735776,10755126.0
10735776,10735814.0
10735776,10766060.0
10735777,11136857.0
10735777,11136851.0
10735777,10735817.0
10735777,11136846.0
10735777,10735775.0
10735778,10735777.0
10735778,10763622.0
10735778,10735784.0
10735778,10735874.0
10735778,10735769.0
10735779,10735777.0
10735779,10735769.0
10735779,10735770.0
10735779,10735817.0
10735779,10735816.0
10735780,10735817.0
10735780,10735874.0
10735780,10735784.0
10735780,10735777.0
10735780,10735816.0
10735784,10735874.0
10735784,10735823.0
10735784,10735817.0
10735784,10735777.0
10735784,10735786.0
10735785,10735874.0
10735785,10735784.0
10735785,10735780.0
10735785,10735823.0
10735785,10911756.0
10735786,10735784.0
10735786,10735823.0
10735786,10735918.0
10735786,10735874.0
10735786,10911756.0
10735787,10735695.0
10735787,10735688.0
10735787,10735784.0
10735787,10735848.0
10735787,10735697.0
10735788,10735695.0
10735788,10735932.0
10735788,10735689.0
10735788,10735697.0
10735788,10735835.0
10735789,10766029.0
10735789,10735827.0
10735789,10766060.0
10735789,20015142.0
10735789,10735879.0
10735790,10735777.0
10735790,10735839.0
10735790,10755131.0
10735790,10911715.0
10735790,10735917.0
10735792,10735848.0
10735792,10735854.0
10735792,10735874.0
10735792,10735866.0
10735792,10735704.0
10735793,10735704.0
10735793,10735848.0
10735793,10735679.0
10735793,10735918.0
10735793,10735850.0
10735797,10735672.0
10735797,10735858.0
10735797,10735869.0
10735797,10735684.0
10735797,10735704.0
10735798,10735799.0
10735798,10735672.0
10735798,10735839.0
10735798,10911766.0
10735798,10735864.0
10735799,10735672.0
10735799,10735858.0
10735799,10735861.0
10735799,10735681.0
10735799,10735864.0
10735800,10735681.0
10735800,10735802.0
10735800,10735847.0
10735800,10735848.0
10735800,10735709.0
10735801,10735689.0
10735801,10911699.0
10735801,10735709.0
10735801,10735676.0
10735801,10735704.0
10735802,10735691.0
10735802,10735848.0
10735802,10735709.0
10735802,10735858.0
10735802,10735688.0
10735803,10735706.0
10735803,10735704.0
10735803,10735858.0
10735803,10735676.0
10735803,10735693.0
10735804,10735694.0
10735804,10735704.0
10735804,10735848.0
10735804,10735676.0
10735804,10735854.0
10735805,10735710.0
10735805,10735858.0
10735805,10913041.0
10735805,10911699.0
10735805,10735869.0
10735806,10735917.0
10735806,10735777.0
10735806,10735817.0
10735806,10755142.0
10735806,10735874.0
10735807,10735900.0
10735809,10735712.0
10735809,10735858.0
10735809,10911699.0
10735809,10913041.0
10735809,10735676.0
10735810,10735711.0
10735810,10735847.0
10735810,10735709.0
10735810,10735713.0
10735810,10735848.0
10735811,10735858.0
10735811,10735869.0
10735811,10735688.0
10735811,10735714.0
10735811,10755118.0
10735814,10735816.0
10735814,10735815.0
10735814,10735775.0
10735814,10735784.0
10735814,10735777.0
10735815,11136857.0
10735815,11136851.0
10735815,10735817.0
10735815,10735777.0
10735815,10735775.0
10735816,10735817.0
10735816,10735777.0
10735816,10735913.0
10735816,10735784.0
10735816,10735914.0
10735817,11136857.0
10735817,11136851.0
10735817,10735777.0
10735817,11136846.0
10735817,10735775.0
10735819,10735816.0
10735819,10735817.0
10735819,10735914.0
10735819,10763634.0
10735819,10735777.0
10735823,10735918.0
10735823,10735874.0
10735823,10735917.0
10735823,10735824.0
10735823,10735784.0
10735824,10735823.0
10735824,10735918.0
10735824,11136857.0
10735824,10735784.0
10735824,10735874.0
10735825,10735866.0
10735825,10735718.0
10735825,10735717.0
10735825,10735697.0
10735825,10735816.0
10735826,10735827.0
10735826,10735688.0
10735826,10735858.0
10735826,10735869.0
10735826,10735709.0
10735827,10735688.0
10735827,10735718.0
10735827,10735714.0
10735827,10735720.0
10735827,10735717.0
10735828,10735688.0
10735828,10735858.0
10735828,10911713.0
10735828,10735827.0
10735828,10735851.0
10735829,10734887.0
10735829,10755120.0
10735829,10735703.0
10735829,10735832.0
10735829,10735835.0
10735831,10735848.0
10735831,10735850.0
10735831,10735704.0
10735831,10735829.0
10735831,10735698.0
10735832,10735835.0
10735832,10911710.0
10735832,10734887.0
10735832,10735695.0
10735832,10735703.0
10735833,10735703.0
10735833,10735700.0
10735833,10735835.0
10735833,10735697.0
10735833,10734887.0
10735834,10735835.0
10735834,10735673.0
10735834,10735829.0
10735834,10735848.0
10735834,10735837.0
10735835,10735703.0
10735835,10734887.0
10735835,10755124.0
10735835,10735697.0
10735835,10735833.0
10735836,10735858.0
10735836,10735837.0
10735836,10735848.0
10735836,10911699.0
10735836,10735869.0
10735837,10734887.0
10735837,10735835.0
10735837,10735832.0
10735837,10735848.0
10735837,10911706.0
10735838,10911766.0
10735838,10755119.0
10735838,10735677.0
10735838,10735835.0
10735838,10735839.0
10735839,10735677.0
10735839,10735838.0
10735839,10735864.0
10735839,10755119.0
10735839,10735888.0
10735840,10735848.0
10735840,10735704.0
10735840,10735846.0
10735840,10735674.0
10735840,10735852.0
10735841,10735848.0
10735841,10735704.0
10735841,10735851.0
10735841,10735850.0
10735841,10735683.0
10735842,10735848.0
10735842,10735704.0
10735842,10735850.0
10735842,10735866.0
10735842,10735854.0
10735845,10735858.0
10735845,10735850.0
10735845,10913041.0
10735845,10735869.0
10735845,10735704.0
10735846,10735848.0
10735846,10735704.0
10735846,10735679.0
10735846,10735850.0
10735846,10735676.0
10735847,10735848.0
10735847,10735693.0
10735847,10735704.0
10735847,10755123.0
10735847,10735864.0
10735848,10735704.0
10735848,10735846.0
10735848,10735679.0
10735848,10735850.0
10735848,10735676.0
10735849,10735850.0
10735849,10735693.0
10735849,10735848.0
10735849,10735847.0
10735849,10735704.0
10735850,10735848.0
10735850,10735704.0
10735850,10735846.0
10735850,10735679.0
10735850,10735676.0
10735851,10735848.0
10735851,10911699.0
10735851,10735699.0
10735851,10735864.0
10735851,10755118.0
10735852,10735851.0
10735852,10735848.0
10735852,10755118.0
10735852,10735846.0
10735852,10735685.0
10735853,10735854.0
10735853,10735848.0
10735853,10735858.0
10735853,10911699.0
10735853,10735709.0
10735854,10735866.0
10735854,10735848.0
10735854,10911699.0
10735854,10735858.0
10735854,10735851.0
10735857,10735858.0
10735857,10735688.0
10735857,10911699.0
10735857,10735861.0
10735857,10735869.0
10735858,10911699.0
10735858,10735688.0
10735858,10735869.0
10735858,10735854.0
10735858,10735848.0
10735859,10735858.0
10735859,10911699.0
10735859,10735688.0
10735859,10735869.0
10735859,10735848.0
10735861,10735858.0
10735861,10735866.0
10735861,10735848.0
10735861,10913041.0
10735861,10735869.0
10735862,10735864.0
10735862,10735866.0
10735862,10735848.0
10735862,10755118.0
10735862,10735715.0
10735863,10735864.0
10735863,10735848.0
10735863,10735704.0
10735863,10913041.0
10735863,10735714.0
10735864,10735848.0
10735864,10735866.0
10735864,10735704.0
10735864,10735862.0
10735864,10735851.0
10735865,10735866.0
10735865,10735858.0
10735865,10735848.0
10735865,10735861.0
10735865,10735869.0
10735866,10735864.0
10735866,10735854.0
10735866,10735848.0
10735866,10735717.0
10735866,10911713.0
10735868,10735869.0
10735868,10735858.0
10735868,10913041.0
10735868,10735848.0
10735868,10735857.0
10735869,10735858.0
10735869,10911713.0
10735869,10735866.0
10735869,10735688.0
10735869,10735864.0
10735870,10911699.0
10735870,10911713.0
10735870,10735869.0
10735870,10735866.0
10735870,10735864.0
10735871,10766056.0
10735871,10735817.0
10735871,10735816.0
10735871,10735914.0
10735871,10735874.0
10735874,10735823.0
10735874,10735784.0
10735874,10735918.0
10735874,10911756.0
10735874,10735917.0
10735877,10735703.0
10735877,10735888.0
10735877,10735697.0
10735877,20015144.0
10735877,10735784.0
10735878,10735695.0
10735878,10735841.0
10735878,10735703.0
10735878,10734887.0
10735878,10735832.0
10735879,10766056.0
10735879,10735714.0
10735879,10735680.0
10735879,10755126.0
10735879,10755134.0
10735881,10735848.0
10735881,10735882.0
10735881,10735874.0
10735881,10735866.0
10735881,10911699.0
10735882,10735837.0
10735882,10735848.0
10735882,10735846.0
10735882,10735864.0
10735882,10735850.0
10735887,10735888.0
10735887,10735858.0
10735887,10735672.0
10735887,10735848.0
10735887,10735688.0
10735888,10735672.0
10735888,10911766.0
10735888,10735838.0
10735888,10735839.0
10735888,10735677.0
10735889,10735890.0
10735889,10735866.0
10735889,10735928.0
10735889,10735858.0
10735889,10735839.0
10735890,10911766.0
10735890,10735888.0
10735890,10735677.0
10735890,10735672.0
10735890,10735681.0
10735894,10735845.0
10735894,10913041.0
10735894,10735858.0
10735894,10911721.0
10735894,10913033.0
10735896,10735897.0
10735896,10735848.0
10735896,10911694.0
10735896,10913041.0
10735896,10911699.0
10735897,10735850.0
10735897,10735848.0
10735897,10735858.0
10735897,10911694.0
10735897,10735676.0
10735900,10735859.0
10735900,10735858.0
10735900,10913041.0
10735900,10735688.0
10735900,10735869.0
10735901,10735874.0
10735901,10735917.0
10735901,10735817.0
10735901,10735913.0
10735901,10735777.0
10735902,10735913.0
10735902,10735901.0
10735902,10735777.0
10735902,10735784.0
10735902,10735874.0
10735904,10735861.0
10735904,10735858.0
10735904,10735869.0
10735904,10735848.0
10735904,10911699.0
10735905,10735906.0
10735905,10735858.0
10735905,10735869.0
10735905,10735874.0
10735905,10735866.0
10735906,10735690.0
10735906,10735861.0
10735906,10913041.0
10735906,10735869.0
10735906,10735848.0
10735908,10735870.0
10735908,10735858.0
10735908,10735869.0
10735908,10735866.0
10735908,10913041.0
10735913,10735914.0
10735913,10735816.0
10735913,10735817.0
10735913,10735769.0
10735913,10735874.0
10735914,10735817.0
10735914,10735913.0
10735914,10911754.0
10735914,10735874.0
10735914,10735769.0
10735917,10735823.0
10735917,10735918.0
10735917,10735874.0
10735917,10735784.0
10735917,10911756.0
10735918,10735823.0
10735918,10735917.0
10735918,10735874.0
10735918,10735824.0
10735918,10911756.0
10735920,10735879.0
10735920,10735851.0
10735920,10735694.0
10735920,10755129.0
10735920,10735870.0
10735921,10735784.0
10735921,10735874.0
10735921,10735917.0
10735921,10735806.0
10735921,10755111.0
10735922,10735695.0
10735922,10735913.0
10735922,10734887.0
10735922,10735775.0
10735922,20015150.0
10735924,10735815.0
10735924,10735914.0
10735924,10735817.0
10735924,10735819.0
10735924,10911754.0
10735925,10735833.0
10735925,10735673.0
10735925,10755120.0
10735925,10734889.0
10735925,10735832.0
10735928,10735839.0
10735928,10735864.0
10735928,10735840.0
10735928,10735848.0
10735928,10735685.0
10735929,10735838.0
10735929,10735681.0
10735929,10735672.0
10735929,10735677.0
10735929,10735746.0
10735930,10735842.0
10735930,10913041.0
10735930,10735866.0
10735930,10735850.0
10735930,10735848.0
10735931,10735932.0
10735931,10735838.0
10735931,10911766.0
10735931,10735817.0
10735931,20015142.0
10735932,10735684.0
10735932,10735838.0
10735932,10735848.0
10735932,10735833.0
10735932,10735695.0
10735933,10735841.0
10735933,10735848.0
10735933,10735874.0
10735933,10913041.0
10735933,10735861.0
10735935,10735840.0
10735935,10735848.0
10735935,10735841.0
10735935,10735704.0
10735935,10911699.0
10735936,10735846.0
10735936,10735848.0
10735936,10735704.0
10735936,10735690.0
10735936,10735858.0
10735937,10735852.0
10735937,10735848.0
10735937,10735846.0
10735937,10735717.0
10735937,10755111.0
10735938,10735851.0
10735938,10735848.0
10735938,10735858.0
10735938,10911699.0
10735938,10735688.0
10735939,10735862.0
10735939,10735717.0
10735939,10735690.0
10735939,10735848.0
10735939,10735846.0
10738641,10766059.0
10738641,11107120.0
10738641,10766060.0
10745464,10766047.0
10745464,20017637.0
10745464,10735817.0
10745464,10947866.0
10745464,10766056.0
10745531,10735717.0
10745531,11107163.0
10745531,10735846.0
10745531,10735874.0
10745531,10911754.0
10751226,10755102.0
10751226,10911754.0
10751226,10755109.0
10751226,10755096.0
10751226,10911710.0
10751232,10755162.0
10751232,10735823.0
10751232,10911699.0
10751232,10735832.0
10751232,10735824.0
10751245,10947872.0
10751245,10735823.0
10751245,20051634.0
10751245,20015146.0
10751245,10735775.0
10751248,10911754.0
10751248,20017288.0
10751248,10755174.0
10751248,10735897.0
10751248,10755173.0
10751250,20017293.0
10751250,10988962.0
10751250,10990069.0
10751250,10766059.0
10751250,11142584.0
10751251,10755109.0
10751251,10911754.0
10751251,10735777.0
10751251,10735914.0
10751251,10766056.0
10751253,10755109.0
10751253,10755123.0
10751253,10755118.0
10751253,10911754.0
10751253,20017288.0
10751254,10755124.0
10751255,10755096.0
10751255,10735827.0
10751255,10735816.0
10751255,10735777.0
10751255,10911754.0
10755095,10735848.0
10755095,10911699.0
10755095,10735827.0
10755095,10755100.0
10755095,10735851.0
10755096,10755109.0
10755096,10735704.0
10755096,10735858.0
10755096,10735690.0
10755096,10911699.0
10755097,10755098.0
10755097,20015168.0
10755097,10755109.0
10755097,10735918.0
10755097,10735677.0
10755098,10755109.0
10755098,10755114.0
10755098,10755104.0
10755098,10735677.0
10755098,10735851.0
10755099,10755101.0
10755099,10735874.0
10755099,10735704.0
10755099,10755128.0
10755099,10735848.0
10755100,10755095.0
10755100,10735848.0
10755100,10735784.0
10755100,10911699.0
10755100,10735693.0
10755101,10735848.0
10755101,10755104.0
10755101,10755118.0
10755101,10755128.0
10755101,10735679.0
10755102,10735848.0
10755102,10735866.0
10755102,10755104.0
10755102,10911713.0
10755102,10735850.0
10755103,10735703.0
10755103,10735833.0
10755103,10911710.0
10755103,10735697.0
10755103,10735835.0
10755104,10755118.0
10755104,10735848.0
10755104,10755101.0
10755104,10755134.0
10755104,10735704.0
10755105,10755124.0
10755105,10755108.0
10755105,10735703.0
10755105,10735835.0
10755105,10735700.0
10755106,10755104.0
10755106,10735848.0
10755106,10755101.0
10755106,10735704.0
10755106,10735676.0
10755107,10755114.0
10755107,10735848.0
10755107,10755109.0
10755107,10755098.0
10755107,10755118.0
10755108,10755105.0
10755108,10755124.0
10755108,10755132.0
10755108,10735703.0
10755108,10735700.0
10755109,10755098.0
10755109,10755114.0
10755109,10735846.0
10755109,10755104.0
10755109,10735690.0
10755110,10755129.0
10755110,10735848.0
10755110,10755118.0
10755110,10755111.0
10755110,10755123.0
10755111,10755134.0
10755111,10755123.0
10755111,10735848.0
10755111,10755118.0
10755111,10735704.0
10755112,10735703.0
10755112,20015142.0
10755112,10755119.0
10755112,10735835.0
10755112,10755124.0
10755113,10755105.0
10755113,10755124.0
10755113,20015114.0
10755113,10735697.0
10755113,20015142.0
10755114,10755109.0
10755114,10755098.0
10755114,10755107.0
10755114,10735848.0
10755114,10755118.0
10755115,10755134.0
10755115,10735717.0
10755115,10755118.0
10755115,10735848.0
10755115,10755129.0
10755116,10755108.0
10755116,10755132.0
10755116,10755123.0
10755116,10755104.0
10755116,10735817.0
10755117,10755128.0
10755117,10755118.0
10755117,10755123.0
10755117,10735848.0
10755117,10735704.0
10755118,10735848.0
10755118,10755134.0
10755118,10755128.0
10755118,10755104.0
10755118,10735704.0
10755119,10911766.0
10755119,10755587.0
10755119,10735677.0
10755119,10735672.0
10755119,10735684.0
10755120,10755126.0
10755120,10755122.0
10755120,10734887.0
10755120,10735703.0
10755120,10735833.0
10755121,10755115.0
10755121,10735848.0
10755121,10735704.0
10755121,10755128.0
10755121,10755139.0
10755122,10755124.0
10755122,10755120.0
10755122,10735835.0
10755122,20015114.0
10755122,10735673.0
10755123,10755118.0
10755123,10735848.0
10755123,10755111.0
10755123,10735704.0
10755123,10913041.0
10755124,10735703.0
10755124,10735835.0
10755124,10755105.0
10755124,10735697.0
10755124,10755132.0
10755125,10755102.0
10755125,10755101.0
10755125,10735709.0
10755125,10735848.0
10755125,10913041.0
10755126,10735695.0
10755126,10735835.0
10755126,10755124.0
10755126,10735703.0
10755126,10735697.0
10755127,10755132.0
10755127,10766038.0
10755127,10755119.0
10755127,10735672.0
10755127,10766029.0
10755128,10755118.0
10755128,10735848.0
10755128,10735704.0
10755128,10755119.0
10755128,10755154.0
10755129,10755134.0
10755129,10755138.0
10755129,10735848.0
10755129,10735704.0
10755129,10735679.0
10755130,10755131.0
10755130,10755123.0
10755130,10755118.0
10755130,10735848.0
10755130,10735704.0
10755131,10735718.0
10755131,10755118.0
10755131,10735848.0
10755131,10735717.0
10755131,10735864.0
10755132,10755124.0
10755132,10735835.0
10755132,10755108.0
10755132,10735697.0
10755132,10735703.0
10755133,10755119.0
10755133,20015114.0
10755133,10755123.0
10755133,10735848.0
10755133,10755118.0
10755134,10755118.0
10755134,10755138.0
10755134,10755129.0
10755134,10735679.0
10755134,10735848.0
10755135,10755141.0
10755135,10735704.0
10755135,10735874.0
10755135,10735918.0
10755135,10735858.0
10755136,10755148.0
10755136,10755104.0
10755136,10735693.0
10755136,10735874.0
10755136,10735846.0
10755137,10755138.0
10755137,10755111.0
10755137,10755123.0
10755137,10755134.0
10755137,10735704.0
10755138,10755134.0
10755138,10755129.0
10755138,10735848.0
10755138,10755118.0
10755138,11142581.0
10755139,10755129.0
10755139,10735848.0
10755139,10755134.0
10755139,10755118.0
10755139,10735851.0
10755140,10755139.0
10755140,10735848.0
10755140,10755118.0
10755140,10755123.0
10755140,10735704.0
10755141,10735848.0
10755141,10735679.0
10755141,10735704.0
10755141,10755129.0
10755141,10735846.0
10755142,10755134.0
10755142,10735854.0
10755142,10735672.0
10755142,10755118.0
10755142,10755115.0
10755143,10735833.0
10755143,10735695.0
10755143,10735700.0
10755143,10735697.0
10755143,10734887.0
10755144,10755154.0
10755144,10755129.0
10755144,10755134.0
10755144,10755111.0
10755144,10755139.0
10755145,10755129.0
10755145,10755139.0
10755145,11142584.0
10755145,10735848.0
10755145,10735717.0
10755146,10755142.0
10755146,10735848.0
10755146,10755123.0
10755146,10735693.0
10755146,10913041.0
10755147,10735695.0
10755147,20015142.0
10755147,10735703.0
10755147,10755119.0
10755147,10735672.0
10755148,10913041.0
10755148,10755118.0
10755148,20015168.0
10755148,10735704.0
10755148,10755104.0
10755149,10755152.0
10755149,10755154.0
10755149,10755128.0
10755149,10755129.0
10755149,10735704.0
10755150,10755119.0
10755150,10735697.0
10755150,10735703.0
10755150,20051601.0
10755150,20032978.0
10755151,10755162.0
10755151,10755111.0
10755151,10755123.0
10755151,10735848.0
10755151,10735874.0
10755152,10755119.0
10755152,10755128.0
10755152,10735777.0
10755152,10755126.0
10755152,10735835.0
10755153,10755145.0
10755153,10735848.0
10755153,10735846.0
10755153,10755129.0
10755153,10735709.0
10755154,10755128.0
10755154,10735688.0
10755154,10755129.0
10755154,10755139.0
10755154,10755134.0
10755155,10755164.0
10755155,10755134.0
10755155,10755140.0
10755155,10735709.0
10755155,10735848.0
10755156,10755104.0
10755156,10735848.0
10755156,10755118.0
10755156,10755145.0
10755156,10755141.0
10755157,10755120.0
10755157,10735679.0
10755157,10735697.0
10755157,10755122.0
10755157,10735914.0
10755158,10755166.0
10755158,10735846.0
10755158,10911715.0
10755158,10735848.0
10755158,10735862.0
10755159,10755156.0
10755159,10755104.0
10755159,10911754.0
10755159,10755106.0
10755159,10734889.0
10755160,10735700.0
10755160,10735837.0
10755160,10735848.0
10755160,10755118.0
10755160,10755134.0
10755161,10755111.0
10755161,10755163.0
10755161,10755140.0
10755161,10755123.0
10755161,10735848.0
10755162,10755151.0
10755162,10735851.0
10755162,10735848.0
10755162,10755118.0
10755162,10755129.0
10755163,10735846.0
10755163,10735848.0
10755163,10735676.0
10755163,10755139.0
10755163,10735851.0
10755164,10735720.0
10755164,10735709.0
